date,age_wf_hy,ami_v_wf_hy,ami_wf_hy,ar_sprd_wf_hy,b_amd_m_wf_hy,b_amd_wf_hy,b_coskew_wf_hy,b_cpi_vol6_wf_hy,b_cptlt_wf_hy,b_credit_wf_hy,b_crf_wf_hy,b_dcpi_wf_hy,b_dcredit_wf_hy,b_defb_wf_hy,b_drf_wf_hy,b_dunc3_wf_hy,b_dunc6_wf_hy,b_dunc_wf_hy,b_duncf_wf_hy,b_duncr_wf_hy,b_dvix_dn_wf_hy,b_dvix_up_wf_hy,b_dvix_va_wf_hy,b_dvix_vp_wf_hy,b_dvix_wf_hy,b_dvixd_wf_hy,b_epu_wf_hy,b_epum_wf_hy,b_eput_wf_hy,b_illiq_wf_hy,b_lrf_wf_hy,b_lvl_wf_hy,b_mktb_dn_wf_hy,b_mktb_mkt_wf_hy,b_mktb_up_wf_hy,b_mktb_wf_hy,b_mktbx_dcapm_wf_hy,b_mktrf_mkt_wf_hy,b_psb_m_wf_hy,b_psb_wf_hy,b_rsj_wf_hy,b_rvol_wf_hy,b_term_dcapm_wf_hy,b_termb_wf_hy,b_unc_wf_hy,b_vix_wf_hy,b_ysp_wf_hy,bbtm_wf_hy,convx_wf_hy,cs_mu12_1_wf_hy,cs_sprd_wf_hy,cs_wf_hy,db_mkt_wf_hy,dcs6_wf_hy,dkurt_wf_hy,dskew_wf_hy,dvol_idio_wf_hy,dvol_sys_wf_hy,dvol_wf_hy,es_90_wf_hy,idimom12_1_wf_hy,idimom3_1_wf_hy,idimom6_1_wf_hy,ilq_wf_hy,iltr24_3_wf_hy,iltr30_6_wf_hy,iltr48_12_wf_hy,imom12_1_wf_hy,imom1_wf_hy,imom3_1_wf_hy,iskew_wf_hy,ivol_bbw_wf_hy,ivol_mkt_wf_hy,ivol_vp_wf_hy,lix_wf_hy,ltr24_3_wf_hy,ltr30_6_wf_hy,ltr48_12_wf_hy,md_dur_wf_hy,mom12_1_wf_hy,mom12_7_wf_hy,mom3_1_wf_hy,mom6_1_wf_hy,mom9_1_wf_hy,p_fht_wf_hy,p_zro_wf_hy,pi_wf_hy,rkt_wf_hy,roll_wf_hy,rsj_wf_hy,rsk_wf_hy,rvol_wf_hy,spd_abs_wf_hy,spd_rel_wf_hy,str_wf_hy,sysmom12_1_wf_hy,sysmom3_1_wf_hy,sysmom6_1_wf_hy,sze_wf_hy,tmat_wf_hy,val_hz_dts_wf_hy,val_hz_wf_hy,val_ipr_dts_wf_hy,val_ipr_wf_hy,var_90_wf_hy,var_95_wf_hy,vov_wf_hy,ytm_wf_hy
1973-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1973-02-28,-0.0005078331397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0005078331397,0.0004367673111,,,-0.0004328035002,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000551776688,,,,,,,,,,,,,,,,,,,,-0.0002126530594,0.0007675656305,,,,,,,,-9.64589309e-05
1973-03-31,-0.000147901576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000147901576,0.001910110865,,,-0.00142329211,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001710678859,,,,,,,,,,,,,,,,-0.00106371112,,,,0.001625471779,-0.0005931292536,,,,,,,,-0.0008845100706
1973-04-30,0.008186932358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008219365096,0.006013249952,,,-0.006602068129,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006380755154,,,,,,,,,,,,,,,,0.006096742974,,,,0.00615622872,-0.008158375296,,,,,,,,-0.007857691669
1973-05-31,-0.005359624864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008225699032,0.005579228252,,,-0.007298381256,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004976568082,,,0.008828241177,,,,,,,,,,,,,-0.007673798062,,,,-0.006742701329,0.00530046287,,,,,,,,-0.008088913351
1973-06-30,0.008998613401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007888932675,-0.009220253665,,,0.008018037519,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.009854958994,,,-0.01007395192,,,,,,,,,,,,,-0.006343700194,,,,0.006447618561,-0.008137761137,,,,,,,,0.007134899401
1973-07-31,-0.005848715492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007132744979,0.00575235771,,,-0.01008506142,,-0.007404354469,,,,,,,,,,,,,,,,,,,,,,,,,0.00799639206,,,0.01011144018,,,,,,,,,,,,,-0.005392618949,,,,-0.009402295854,0.005791533667,0.01131829283,0.01131829283,0.01165403468,0.01165403468,,,,-0.009516964754
1973-08-31,0.00158155454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003093616412,-0.002409986812,0.003446951156,,0.00854329782,,-0.009671942747,,,,,,,,,,,,,,,,,,,,,,,,,-0.007631552982,,,0.0005313222162,0.001071328702,,,,,,,,,,,,-0.009320741611,,,,0.006840604493,-0.001728178918,-0.007379013289,-0.007379013289,-0.007703610219,-0.007703610219,,,,0.008255712434
1973-09-30,-0.003677017021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003865344033,0.003773992837,-0.003350146095,,-0.003328233177,,0.004635060839,,,,,,,,,,,,,,,,,,,,,,,,,0.00408947111,,,0.004211716682,0.008125408777,,,,,,,,,,,,-0.008289141877,,,,-0.004663227658,0.003813884526,0.005764830258,0.005764830258,-0.001373932648,-0.001373932648,,,,-0.005346584755
1973-10-31,0.008875778321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006930298771,-0.009020756573,0.006776202653,,0.006671977337,,-0.00547031335,,,,,,,,,,,,,,,,,,,,,,,,,-0.008791846071,,,-0.007144451906,-0.00527386176,,,,,,,,,,,,-0.009413478904,,,,0.006297901761,-0.008608899464,-0.006711589125,-0.006711589125,-0.008015974482,-0.008015974482,,,,0.006581062367
