date,age_ig,ami_ig,ami_v_ig,ar_sprd_ig,b_amd_ig,b_amd_m_ig,b_coskew_ig,b_cpi_vol6_ig,b_cptlt_ig,b_credit_ig,b_crf_ig,b_dcpi_ig,b_dcredit_ig,b_defb_ig,b_drf_ig,b_dunc3_ig,b_dunc6_ig,b_dunc_ig,b_duncf_ig,b_duncr_ig,b_dvix_dn_ig,b_dvix_ig,b_dvix_up_ig,b_dvix_va_ig,b_dvix_vp_ig,b_dvixd_ig,b_epu_ig,b_epum_ig,b_eput_ig,b_illiq_ig,b_lrf_ig,b_lvl_ig,b_mktb_dn_ig,b_mktb_ig,b_mktb_mkt_ig,b_mktb_up_ig,b_mktbx_dcapm_ig,b_mktrf_mkt_ig,b_psb_ig,b_psb_m_ig,b_rsj_ig,b_rvol_ig,b_term_dcapm_ig,b_termb_ig,b_unc_ig,b_vix_ig,b_ysp_ig,bbtm_ig,convx_ig,cs_ig,cs_mu12_1_ig,cs_sprd_ig,db_mkt_ig,dcs6_ig,dkurt_ig,dskew_ig,dvol_idio_ig,dvol_ig,dvol_sys_ig,es_90_ig,idimom12_1_ig,idimom3_1_ig,idimom6_1_ig,ilq_ig,iltr24_3_ig,iltr30_6_ig,iltr48_12_ig,imom12_1_ig,imom1_ig,imom3_1_ig,iskew_ig,ivol_bbw_ig,ivol_mkt_ig,ivol_vp_ig,lix_ig,ltr24_3_ig,ltr30_6_ig,ltr48_12_ig,md_dur_ig,mom12_1_ig,mom12_7_ig,mom3_1_ig,mom6_1_ig,mom9_1_ig,p_fht_ig,p_zro_ig,pi_ig,rkt_ig,roll_ig,rsj_ig,rsk_ig,rvol_ig,spd_abs_ig,spd_rel_ig,str_ig,sysmom12_1_ig,sysmom3_1_ig,sysmom6_1_ig,sze_ig,tmat_ig,val_hz_dts_ig,val_hz_ig,val_ipr_dts_ig,val_ipr_ig,var_90_ig,var_95_ig,vov_ig,ytm_ig
2002-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-30,0.009417435239,-0.009638075489,-0.006561530735,-0.02130450497,,,-0.0295556064,0.0149367108,-0.02379276821,-0.01352341282,-0.03553246897,-0.01515605154,0.02666186764,-0.03332478102,-0.0391531389,0.001014587105,0.02290029954,-0.00624486221,0.009434676202,-0.01140532763,-0.0107610259,-0.01848448939,0.02487340247,,,0.004642475367,-0.001849274139,-0.00469447356,0.01779194259,,,0.01186916515,0.01163090178,-0.03377130356,-0.03592921068,-0.03842522339,-0.0362048364,0.0148298318,,,,,-0.01517144315,-0.02892872917,0.02416691473,0.02038030704,-0.009567709761,-0.03213360608,-0.02267504514,-0.02973574489,-0.03626899398,-0.01739107223,-0.01436506156,0.01399707812,-0.0007714158061,-5.99084865e-05,-0.02393974901,-0.02550946418,-0.02274130783,-0.02594179023,0.005306875683,-0.003615940018,-0.003981074058,-0.01208514222,0.006738897839,0.0137522896,0.001483066566,0.01612436007,0.01718640819,0.01934493446,0.002034987265,,-0.02716362713,,-0.01617854096,0.01281808159,0.02482275487,0.01076991494,-0.02118577423,0.01831964209,0.01852409907,0.02719318984,0.01659794829,0.01581024339,-0.005817081675,0.007095770757,0.005244363058,0.001248877402,-0.01208514222,0.006357429451,0.0004957968799,-0.02888936288,-0.01456106606,-0.01749549888,0.002873715102,0.01953408185,0.03041299955,0.02736313939,0.01247527473,-0.02336652016,-0.009136137888,-0.02217870166,-0.01190316448,-0.02507278827,-0.02563847092,-0.02381186177,-0.02164394294,-0.03735079601
2002-10-31,0.02569950446,-0.002885358767,-0.0007521032325,0.001050465134,,,0.01430921707,-0.003353562302,0.0036438034,-0.02369088943,0.01985142008,-0.001418251668,0.003173314151,0.01259071467,0.01859974554,0.02932780891,0.03104511545,0.02401470196,-0.006793873163,0.01941078484,0.0102678276,0.0219880614,-0.008766093237,,,-0.007863172,0.02388250322,0.02515426964,0.007353516257,,,0.008972625867,-0.006303337722,0.0147304818,0.01480251171,0.0166750669,0.01397660146,0.004721159907,,,,,0.006845384849,0.009853434384,0.02211029157,-0.007909755648,-0.02355678188,-0.01697877615,0.002837545603,-0.01194085103,-0.002087667993,0.004639992961,0.007618261209,-0.00367728774,0.01017045914,0.008105061249,-0.007658497529,-0.00690062062,-0.002659560325,0.012379525,-0.00913517657,0.01611177844,0.0007282508246,-0.006044211769,-0.0106724195,-0.007226411725,-0.009165474253,-0.01318198131,0.0339594167,0.02277317511,-0.006059594705,,0.008111753023,,-0.01613153938,-0.01819112682,-0.006365578183,0.00176559011,0.002396410253,-0.01390137064,0.002922638603,0.01479535788,-0.01148477847,-0.01170043858,-0.008411608263,-0.009687598064,0.001424188412,0.01169691056,-0.006044211769,0.01014777432,0.01039580952,-0.003128577567,-0.01879919868,-0.01925015223,0.01327806892,-0.0190426912,-0.01650035736,-0.01624095085,0.02007574834,0.002801941442,-0.001529804884,-0.0006958449578,-0.002809826739,-0.006953653447,0.01176295235,0.009709648259,-0.01410474779,-0.01453465051
2002-11-30,-0.02979098189,0.04554980512,0.04024469475,0.05679199757,,,0.01208985193,0.01417515827,0.01650175292,-0.03368500577,0.04171741642,0.01278729221,-0.02708363798,0.04795338958,0.03746287748,0.008042110465,0.01119144334,0.01184804918,0.02472869284,0.005718385505,0.02328281311,0.01357118188,-0.04151550568,,,-0.01179672748,-0.006211395649,-0.001405284258,-0.01469544881,,,0.03504367792,0.01018594046,0.05002184626,0.05822158056,0.03051320827,0.05175650539,-0.02320419351,,,,,0.01032157882,0.03610896949,0.02015722165,-0.01904247148,-0.01494948136,0.09409926051,0.03594764254,0.08542364863,0.05754468271,0.04715990399,0.02822242843,-0.03646502279,0.005168300806,-0.01237222935,0.07470223391,0.07818228111,0.05808213891,0.07045036958,0.002119430394,0.0002271901053,-0.004161264904,0.03967031978,-0.0182728648,-0.0196722952,0.02935018042,-0.05055666272,-0.0479998088,-0.03173856424,-0.03104121879,,0.06284034328,,0.05470854176,-0.03261394236,-0.02200399513,-0.02995475527,0.0307550435,-0.03382943995,0.006301899756,-0.0297098283,-0.04477805032,-0.04091947488,0.03642349346,0.00440633224,-0.001015963709,0.01051612922,0.03967031978,-0.006926556226,-0.02902074355,0.07924708524,0.04308247737,0.04872474328,-0.06031264397,-0.05689279845,-0.05620228576,-0.05897770893,-0.03435093969,0.03973518738,0.01722487986,0.04414383017,0.02442086741,0.05186452625,0.06343498495,0.06675992031,0.06909112581,0.1031036752
2002-12-31,0.002323649645,-0.01158026907,-0.01170786557,-0.003836391641,,,-0.006465719621,0.007885109891,-0.007835237788,-0.01518249813,-0.01787383706,-0.003661721759,0.008939721826,-0.01461840707,-0.01323960367,0.008144639655,0.009687754364,-0.001845791536,-0.01190155588,-0.002524912141,-0.003710799345,0.00376414267,0.001913060947,,,-0.003433796683,-0.004994639722,-0.002890157361,-0.00774575156,,,0.008877598476,0.006932425125,-0.01543026786,-0.01767964819,-0.01602776007,-0.01531195068,0.01067180987,,,,,0.004180752415,-0.007786480573,0.003984768763,0.007775167979,-0.01882178236,-0.00519623578,-0.01411290789,0.001282810647,0.001598207881,-0.001024630364,0.004084608696,-0.003555376805,0.005958891095,0.001400333779,-0.006379397136,-0.006632756328,-0.001294360083,-0.005733508415,0.007940307103,0.006258100616,0.005734779936,-0.009644395442,0.0004783986837,-0.003231807417,0.003327486257,-0.006145797832,0.002384612247,0.001465195659,-0.00356142882,,-0.005796734583,,-0.01481545637,-0.003420153231,-0.01271195167,-0.004460556547,-0.01607013038,0.001686314505,-0.01773341105,0.006711670407,0.009797682778,0.00668366177,-0.007736182663,-0.007893852339,0.006136744868,0.003638628842,-0.009644395442,-0.000634840969,0.002143868466,-0.005085903449,-0.01002968071,-0.009819299321,0.001477037783,-4.586560314e-05,0.01216212195,0.01045048669,0.01241935761,-0.01391031199,0.008093861879,0.0008451298942,0.002424746073,-0.004088384799,-0.006220118145,-0.00682643857,-0.01118366677,-0.01028542474
2003-01-31,0.001753995823,0.01333378542,0.01205627586,0.01240786891,,,-0.01285349855,0.01982063652,0.006464456517,-0.01374104387,0.0226986383,0.003496811875,0.005473740807,0.01555271294,0.01630172263,-0.008119870259,-0.006572732512,-0.01016434056,0.01804740145,-0.01755292646,-0.0005128885309,0.01702260441,0.006891147864,,,-0.00185820334,-0.01214594732,-0.00388166899,-0.02195845473,,,0.01709134116,-0.004152339076,0.02107893484,0.01541632643,0.000205073389,0.01374422088,0.00916203213,,,,,-0.01743596576,-0.002893897256,0.009632677583,-0.002116192994,-0.001533709752,0.01392320217,0.01403420661,0.01615912526,0.01425277206,0.01308313537,0.003986298589,-0.006108002978,-0.007890275959,0.0001492030814,0.01900522239,0.01981794613,0.01089321021,0.02829072746,0.01107149736,7.911994523e-05,0.002252701492,0.01551692687,-0.004459810695,-0.002603827808,0.003155650035,-0.006917451202,0.009949186633,0.002362540988,-0.01552836616,,0.02500505466,,0.01679331006,-0.004044033252,0.002301477431,-0.0007994412122,0.01401728206,-0.005928179265,-0.0002870928707,0.008169034236,-0.004793378777,-0.005798126259,0.01210404635,0.005583122988,0.003283768711,-0.007091704497,0.01551692687,-0.00630866008,-0.005735515986,0.01849156432,0.008141762453,0.009940208488,-0.01070027771,-0.0198096762,0.01356360374,-0.009773343771,-0.008253853316,0.01426872285,0.005412897885,0.0136053775,0.005097767593,0.01144861655,0.02509916927,0.02498849156,0.01558913521,0.0228434907
2003-02-28,-0.0004313458356,-0.005547949598,-0.005262664714,-0.005349118354,,,0.01124875731,0.00399388644,-0.0002205745735,0.003479613815,-0.01038376368,0.002080025278,-0.00233672198,-0.008227002919,-0.008253004304,-0.001700640154,-0.004542968948,-0.000247968796,0.0003591664121,0.001256580884,0.0003485749998,-0.003825271855,0.002053257578,,,0.003112089964,-0.007349569681,-0.0009002476366,-0.01443905444,,,0.001252270063,-0.004362296172,-0.009480697473,-0.01087875366,0.0001171142056,-0.007363534956,0.003483165082,,,,,0.007774599677,0.001223365846,-0.005312306424,0.0005871439777,-0.0036634224,-0.005073845098,-0.0120292857,-0.0004499187872,-0.001001184932,-0.004491517159,0.003593142979,0.008400599435,0.001787337642,-0.0009631059996,-0.003980827975,-0.004726328417,-0.004562114096,-0.004751556603,0.01561304012,0.009548025003,0.0125729904,-0.00452245646,-0.0002086070487,-0.003793108843,0.0008874356976,-0.000551787982,0.0001340768182,0.001666186118,0.002264666087,,-0.003976656707,,-0.009496064852,0.004665198289,-0.002797007733,-0.01034640633,-0.01203751366,0.01074696535,0.0001562556602,0.00390475135,0.01358664336,0.01260955807,-0.002549149017,-0.001037283091,0.00544740266,0.001948683388,-0.00452245646,-0.002063240192,-0.001345361141,-0.005122382549,-0.005250753955,-0.006193557957,-0.007036967703,0.001268744035,-0.01023005467,-0.006760489886,0.008229319583,-0.01265741146,-0.002070412049,-0.004568395885,-0.00210652453,-0.006135560801,-0.00394968979,-0.004492872702,-0.007717244224,-0.008785844697
2003-03-31,0.006382847449,9.537145505e-05,-0.0004016855653,0.004449184578,,,0.002517667302,-0.0009793708047,-0.006302886856,-0.001779808912,0.01047179194,-0.006292012379,0.005309184925,0.01040403143,0.0125286832,0.002106417661,0.0008276015157,0.005780589782,-0.006229120074,0.005447010649,-0.001206548987,0.01234783804,0.002795635696,,,0.0007512532141,-0.003439927846,-0.005029468336,-0.01472289538,,,-0.0005711684149,-0.004862799061,0.01136773902,0.01022826261,0.003007682003,0.009213200429,0.003936222131,,,,,-0.005264184879,0.0009676058079,-0.003044403156,-0.002229626013,-0.005651357892,0.002852292295,0.009385841853,0.002626912474,0.006642452893,0.005600149387,0.002883032635,0.001808279251,0.0007184511861,-0.001354936633,0.004436954496,0.003841364944,0.001127308204,0.01369447057,0.009501833664,0.003638799179,0.01131354561,0.001164872305,-0.007877511634,-0.01493951643,-0.007851418968,-0.01247681291,0.008654719491,0.009368328319,-0.00707888133,,0.01215427302,,0.0006393767065,-0.0005632550307,-0.006667166733,-0.003456072942,0.009468875277,0.0001854146194,-0.009401878426,0.004909498519,0.008778029294,0.004167670266,0.001005019922,0.0009842676066,0.002233430146,0.001314273471,0.001164872305,-0.002875782302,-0.002691441742,0.004521409494,0.001548331296,0.002301798306,-0.001853256791,-0.01108530695,0.004882044948,0.001541840686,0.001334867587,0.008763635285,0.006214047676,0.008324443909,0.002054459587,0.005278742269,0.01145537544,0.01198917315,-0.0003187131157,0.007850476987
2003-04-30,-0.005419283296,-0.00136830727,-0.0009101165708,0.01873764053,,,0.01104327046,0.009802853333,0.02003071898,-0.007451514878,0.02793976079,-0.01593157734,-0.002245467395,0.02796485731,0.02276434813,-0.01128154673,-0.01367082835,-0.004843728052,0.008219461003,0.01746736744,-0.0003869395179,0.0003497085032,-0.008257848123,,,-0.007493301006,-0.020311895,-0.01884246468,-0.02231721088,,,0.01548017175,-0.004181466736,0.02805837625,0.02997935764,0.02650842949,0.02860865018,-0.008721599471,,,,,0.0006869804427,0.02256119396,0.003062960946,-0.01156699777,0.004297950337,0.01851599029,0.01907842263,0.02566120262,0.02719307851,0.01993430376,0.002748150713,-0.0117381837,0.003738135012,-0.0027673429,0.01436965025,0.01480896444,0.01046337628,0.03800558322,0.002135490132,-0.006173151174,-0.007275256889,0.007600159977,-0.003284351203,-0.009552781605,-0.003913191974,0.006270064481,0.0162642486,0.008815000579,-0.01449694697,,0.03606852044,,0.0006529448659,-0.01235213887,-0.01245158448,-0.008130904933,0.01823568015,-0.01527718093,-0.01403306327,0.00232826016,0.001729733513,-0.008271466588,-0.001444091623,-0.005953623243,0.0001964217995,0.003634210297,0.007600159977,-0.004734282549,-0.006205885866,0.01797868544,0.006024957733,0.007013769609,-0.007721991309,-0.02357082145,0.01744241052,0.0147307505,0.001042513774,0.02069739748,-0.001405400217,0.01699837263,0.004560570737,0.01698306303,0.03627408962,0.03702105506,0.002748681842,0.03310332477
2003-05-31,0.003458164605,-0.006975965946,-0.005312769291,-0.005767279987,,,0.0004202014308,-0.002881995813,-0.003611244258,-0.0003740690194,-0.01054046239,-0.0010751061,-0.008178198634,-0.008419240529,-0.007645697356,-0.001109900641,-0.003862324641,-0.003306123535,-0.009190470384,0.003972833372,0.003273786034,0.002109669742,-0.006425397738,,,-0.005040359526,-0.003024378294,0.001009182235,-0.003674891396,,,0.006919897343,0.003406634714,-0.008654048829,-0.006513325415,-0.007281721631,-0.00807825885,-0.003202567503,,,,,0.005261302544,-0.002050665026,-0.002550773877,-0.002274768737,-0.007467322108,-0.01110441134,-0.008053030644,-0.006825432027,-0.003941828627,-0.003016232367,0.002904093388,0.008571207544,0.007526353536,0.00118780988,-0.004285286868,-0.004547636209,-0.001492788633,-0.0001617227703,0.007585865722,0.0001116258572,0.004382614633,-0.005391268269,0.006378872171,0.007308072604,0.00194804541,0.004734837067,0.0012587302,-0.002332989498,-0.001702014563,,-0.001123232879,,-0.01644614728,0.004668611098,0.004448522083,0.0009141419537,-0.00845947137,0.002647719622,0.004483785523,0.002423939925,-0.003593692565,0.007352067287,-0.005426252131,-0.004470150919,0.0009940976428,0.006640773392,-0.005391268269,0.001569077682,0.001351269623,-0.00407631078,-0.01016253815,-0.01080688409,-0.0002012369263,-0.004313021739,-0.0112962929,-0.007731219152,0.01419200078,-0.00737389714,-0.004504837411,-0.009767402878,-0.005124190476,-0.006393826456,-0.003074158943,-0.001486965664,-0.01260081115,-0.01536881447
