date,age_wf_ig,ami_v_wf_ig,ami_wf_ig,ar_sprd_wf_ig,b_amd_m_wf_ig,b_amd_wf_ig,b_coskew_wf_ig,b_cpi_vol6_wf_ig,b_cptlt_wf_ig,b_credit_wf_ig,b_crf_wf_ig,b_dcpi_wf_ig,b_dcredit_wf_ig,b_defb_wf_ig,b_drf_wf_ig,b_dunc3_wf_ig,b_dunc6_wf_ig,b_dunc_wf_ig,b_duncf_wf_ig,b_duncr_wf_ig,b_dvix_dn_wf_ig,b_dvix_up_wf_ig,b_dvix_va_wf_ig,b_dvix_vp_wf_ig,b_dvix_wf_ig,b_dvixd_wf_ig,b_epu_wf_ig,b_epum_wf_ig,b_eput_wf_ig,b_illiq_wf_ig,b_lrf_wf_ig,b_lvl_wf_ig,b_mktb_dn_wf_ig,b_mktb_mkt_wf_ig,b_mktb_up_wf_ig,b_mktb_wf_ig,b_mktbx_dcapm_wf_ig,b_mktrf_mkt_wf_ig,b_psb_m_wf_ig,b_psb_wf_ig,b_rsj_wf_ig,b_rvol_wf_ig,b_term_dcapm_wf_ig,b_termb_wf_ig,b_unc_wf_ig,b_vix_wf_ig,b_ysp_wf_ig,bbtm_wf_ig,convx_wf_ig,cs_mu12_1_wf_ig,cs_sprd_wf_ig,cs_wf_ig,db_mkt_wf_ig,dcs6_wf_ig,dkurt_wf_ig,dskew_wf_ig,dvol_idio_wf_ig,dvol_sys_wf_ig,dvol_wf_ig,es_90_wf_ig,idimom12_1_wf_ig,idimom3_1_wf_ig,idimom6_1_wf_ig,ilq_wf_ig,iltr24_3_wf_ig,iltr30_6_wf_ig,iltr48_12_wf_ig,imom12_1_wf_ig,imom1_wf_ig,imom3_1_wf_ig,iskew_wf_ig,ivol_bbw_wf_ig,ivol_mkt_wf_ig,ivol_vp_wf_ig,lix_wf_ig,ltr24_3_wf_ig,ltr30_6_wf_ig,ltr48_12_wf_ig,md_dur_wf_ig,mom12_1_wf_ig,mom12_7_wf_ig,mom3_1_wf_ig,mom6_1_wf_ig,mom9_1_wf_ig,p_fht_wf_ig,p_zro_wf_ig,pi_wf_ig,rkt_wf_ig,roll_wf_ig,rsj_wf_ig,rsk_wf_ig,rvol_wf_ig,spd_abs_wf_ig,spd_rel_wf_ig,str_wf_ig,sysmom12_1_wf_ig,sysmom3_1_wf_ig,sysmom6_1_wf_ig,sze_wf_ig,tmat_wf_ig,val_hz_dts_wf_ig,val_hz_wf_ig,val_ipr_dts_wf_ig,val_ipr_wf_ig,var_90_wf_ig,var_95_wf_ig,vov_wf_ig,ytm_wf_ig
2002-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-09-30,0.003005537982,-0.005648310121,-0.00430219412,-0.01259961347,,,-0.00621106332,0.004716953589,-0.005519764993,-0.01144787852,-0.01822256141,0.001479719524,0.001342053026,-0.0181330804,-0.01854710077,0.005745216529,0.01238062647,0.002449033043,0.006264869802,-0.0007563067995,0.006420177364,0.0115936362,,,-0.006540847424,0.001069620731,-0.003790848218,-0.002720765785,0.00211775608,,,0.01021685417,-0.002891330756,-0.01630462519,-0.01214035005,-0.01704914787,-0.01943889691,0.0003263360643,,,,,0.0004533975717,-0.008948621497,0.008394705988,0.006124719476,-0.005047794426,-0.01126332924,-0.01735613096,-0.00110678346,-0.008141890764,0.004156507303,-0.00926730343,-0.0003060947115,-0.0001552936525,-0.002799262482,-0.007552815473,-0.006230692268,-0.007796136128,-0.01134992543,-0.0006387376148,-1.479166608e-06,-0.003079160364,-0.003415739567,0.005845366894,0.007176283826,-0.000502311918,0.004260720166,-0.00591322279,0.0008609364239,-0.006308361898,,-0.01322924356,,-0.006143632808,-0.003998211059,0.007366412044,0.007219487294,-0.01727221691,0.009010907972,-0.0009983396386,0.01376277586,0.01209994736,0.01045036442,-0.002387315491,0.003247822554,0.0005825262551,0.0009988438368,-0.004858874115,-0.003030821721,-0.003487937225,-0.008753588646,-0.00667853386,-0.007125714569,0.009004832776,0.009108927011,0.01447905388,0.01292523925,0.0006337401312,-0.01773289053,0.01221004481,0.005329751077,0.0109380964,-0.0005685266423,-0.01355857826,-0.01114789247,-0.004863743122,-0.01314166478
2002-10-31,0.0001255128172,-0.003366920225,-0.003864985007,-0.0004595194697,,,0.001891008372,0.003961621077,0.002776323452,-0.006152641456,0.007995392837,-0.002663705932,0.004538383124,0.003253617817,0.005574122812,0.007304826682,0.00773877015,0.008456164909,0.001852090502,0.003686286458,-0.001557058101,-0.003245992321,,,0.0008523321286,0.0004155222253,0.003522681021,0.006799395437,0.001613625414,,,0.008235843759,-0.004807176271,0.00551311286,0.002306161438,0.006658587961,0.00353526751,0.00437931554,,,,,-0.00671311013,-0.004140736559,0.006869984086,-0.003373239461,0.0005741456791,0.00308172796,0.01147049567,-0.003550853708,0.001776847002,-0.004713977609,0.005641866209,0.004998807686,-0.000222254442,0.003802726994,-0.002867633496,-0.0005673784053,-0.003014757884,0.006893999123,-0.0002820825687,0.002858466734,-0.002144074597,-0.003798884876,0.007929492412,0.01582949446,0.009144724589,-0.01053785339,-0.00587602282,-0.006431191125,-0.002204127172,,0.003535147672,,-0.005279625267,-0.003685204143,0.001649305512,-0.001525250509,0.01151916102,-0.004749972888,0.005958142845,-0.004523169375,-0.002976764964,-0.005721603216,-0.009980041331,-0.002124282955,-0.0004085515829,-0.0001352234266,-0.003651376091,0.005250933986,0.006022971828,-0.0007298821987,-0.003812097365,-0.002654108742,-0.0009314128489,-0.008376234186,-0.007655455571,-0.008115200008,0.003697577173,0.01143728522,-0.007287793147,-0.00554587189,-0.003993681604,-0.004020165285,0.0066793197,0.004166985831,-0.005335872721,0.00515655547
2002-11-30,-0.004289655187,0.003331766827,0.00510682216,0.008096248955,,,-0.004517473858,0.01570481474,0.007978930369,-0.007544307418,0.01589521493,-0.008284117318,-0.0005309918604,0.01572114912,0.01479146594,-0.006791039916,-0.001797004331,-0.009167902783,0.01206346373,-0.008342680744,-0.003361594846,-0.01469810844,,,-0.006110212881,-0.001722937676,-0.00190492764,9.867489838e-05,0.002738415137,,,0.01136898974,0.01219855371,0.01816133338,0.002422953166,0.01780837531,0.0149234629,-0.006964567362,,,,,-0.006429768125,0.0006965269008,0.01496314372,-0.006012853657,-0.0004851971243,0.01578664953,0.02024177946,0.001442725897,0.001989430032,-0.003483178478,0.009660837914,0.008602420383,-0.001992141339,0.00117450738,0.01349836647,0.0149484514,0.0144785689,0.02185419332,0.00556527754,-0.007788183492,-0.002008243787,0.00875365442,-0.008344477158,-0.009467584847,-0.01709129554,0.02108612682,0.009115251023,0.01225943017,-0.0005977497353,,0.01779706317,,0.007540935185,-0.007355391881,-0.004919814792,-0.01136486117,0.02018144713,-0.009690522126,0.01588584013,-0.01249087137,-0.01417310603,-0.01418219444,0.009307885866,0.001824034727,9.050571798e-05,0.0001047843143,0.005558176026,0.001467157296,-0.001806757854,0.01488264782,0.004829790261,0.006221364904,-0.008506401232,-0.02062378035,-0.02134152362,-0.01879372268,-0.0003878271943,0.02043846634,-0.01361732272,-0.005498602948,-0.009949129672,0.003502396435,0.02094362949,0.01860954692,0.008442631175,0.02230161865
2002-12-31,0.001331271825,-0.007395480154,-0.007298849715,-0.003998045462,,,-0.003584155535,0.009867980056,-0.005208097788,-0.01407093066,-0.01157979869,-0.0002855779158,0.002372042437,-0.01183553187,-0.01019278896,0.001359084056,0.004869820014,-0.008356869957,-0.009006149616,-0.00780735585,-0.0004193568745,-0.000612510319,,,-0.001645029443,-0.0009718810442,-0.005684839527,-0.006727861871,-0.00465812532,,,0.01008221068,0.003728282904,-0.01213736768,-0.01002790078,-0.01035269089,-0.01129315253,0.00529007273,,,,,0.003600316643,-0.004112113178,0.01057599781,-0.002355759756,-0.008859863236,-0.004192287525,-0.008061915856,8.646376469e-05,-0.001662446284,-0.002069133224,0.000835791901,-0.004668983795,0.0005438964062,-0.0005274084376,-0.009583518887,-0.004471730444,-0.00984933474,-0.004385453759,0.002678448761,0.003501867296,0.0003379109535,-0.004712037855,-0.00358874928,-0.00399425844,0.01266505361,-0.00404987325,0.004996921027,0.005373237468,-0.004335741111,,-0.0047195693,,-0.01036490636,0.001057356498,-0.001253216264,0.002390995222,-0.008093092175,0.003911174985,-0.004608076173,0.001337469794,0.003828797579,0.003925147957,-0.007216612946,-0.005931820258,0.003338666363,-0.001098204176,-0.005257537792,0.0007065238634,-9.238318794e-05,-0.009522060453,-0.004449988785,-0.004324763231,-0.006709417654,0.0006444620071,0.005924505039,0.008209613288,0.008925796927,-0.007575005066,0.00413650698,0.0007073245594,0.005056804024,-0.000130631435,-0.005011263572,-0.007535395596,-0.009195322004,-0.006964738006
2003-01-31,0.004230367913,0.005434033322,0.006732080951,0.00165954564,,,-0.004612881281,0.01238264494,0.005184249311,-0.008048115966,0.00491496733,0.001851760008,0.005340265704,0.0004161701015,0.003357640081,-0.005531214268,-0.006806856904,-0.007058231557,0.006474345642,-0.01036626468,-0.002305765113,0.006194724863,,,0.007848999287,0.002207112329,-0.005244342564,-0.002201085262,-0.008631056322,,,0.005439859591,-0.0002993413786,0.0003980343768,-0.004285447799,0.004762235467,-0.0006840138983,0.002330274784,,,,,-0.006961733312,-0.006455758158,0.005262141846,0.003363627106,-0.001755483581,0.002678907743,0.002443702344,0.006437601916,-0.0006010268333,0.006849769512,0.003121157846,-0.002610345566,-0.002554766287,0.001448096656,0.004936082734,0.005080819417,0.006018174474,0.008094104277,0.006654185641,-0.001507682642,0.005331194435,0.00441938873,-0.0009217012614,-0.001216330792,0.002499567747,-0.00195855283,0.001426679807,-0.004939423597,-0.007427800801,,0.006215479131,,0.006482334496,0.001299091202,0.001783645498,0.0008769210756,0.002098878662,-0.0003484449857,-0.002481722834,0.0007646769881,0.0003491596965,-0.0008431022719,0.003354182719,0.007035515652,0.004145578533,-0.002850294356,0.004287272737,-0.002294304479,-0.0005801101079,0.005626265242,0.004018496069,0.004901096281,-0.002558709095,-0.009701207834,0.001003853075,-0.01029126926,-0.006425765365,0.002218715988,0.001964359616,0.005041582097,0.000787269736,0.002931823529,0.004751526415,0.005331283725,0.006287113247,0.003789926715
2003-02-28,-0.002202147297,-0.001612159655,-0.001473026282,-0.003340554423,,,0.005119844046,0.0006582908455,-0.002797126938,-0.0001017503585,-0.005391438135,0.002514752952,-0.001300095381,-0.006698959181,-0.00649985667,-0.001513194487,-0.0005271933693,-0.000195682562,-0.0005840308353,-0.0003189857572,0.002320900013,0.004894924187,,,-0.0003889859698,-0.0008617245905,-0.00401803802,-0.0002921270133,-0.005044631843,,,0.001537630484,-0.002156676254,-0.006560882117,-0.00163161424,-0.006496800155,-0.005085217803,0.0002472352234,,,,,0.005638915397,0.001377351325,-0.0026510474,-0.001220387508,-0.004860838221,-0.002794060137,-0.008261384007,0.001287648088,-0.001666351009,0.00117347855,9.738384222e-05,0.003161892821,0.001636573629,0.0007772302121,-0.002680810961,-0.002789064758,-0.003475627286,-0.005180480117,0.00494096436,0.003289700207,0.006468190098,-0.002556637974,-0.003497026706,-0.00205045325,0.001131048187,-0.001470924792,-0.002786602507,0.003733473076,-0.002621360892,,-0.005318320507,,-0.004231890195,0.002126776962,0.0002106368304,0.0003800052617,-0.008124174594,0.005080980459,0.002032683187,0.0002225032963,0.00699822649,0.003345183015,-0.002675322692,-0.005545507526,0.0003118619764,0.002397275973,-0.002672418956,0.001074720071,0.0009043102566,-0.004347054664,-0.002583143337,-0.004411142993,-0.004174165449,0.0008988960593,-0.006673296498,-0.006353721907,0.0033119726,-0.008202706404,0.005939634397,0.0009318816822,0.006397100584,0.0007091388726,-0.004731446644,-0.003941836978,-0.0028564632,-0.007922075811
2003-03-31,-0.0003914802268,-0.0003253780208,0.0006730837244,0.001867998862,,,-0.0006835271334,0.004220149354,-0.0009564595704,0.0003442121693,0.003094139236,-0.004988332063,0.003997897676,0.002573825579,0.00415804031,-0.003792355628,-0.001754625029,-0.001633694794,-0.0003045090139,-7.119088654e-05,-0.001495488775,0.00180683107,,,0.001040704361,-0.0002597261712,-0.003322352045,-0.004407817973,-0.005871589518,,,0.003717255734,0.0002582814956,0.002399870531,-0.001867315174,0.003923862717,0.001639043132,0.002265030397,,,,,-0.004097717565,-0.002060058611,0.001193565787,-0.0005045550652,-0.002104495564,0.00301300345,0.005038924927,0.0002991010128,0.001457748118,0.002599697712,0.001892537776,-0.004630602741,-0.001914075203,-0.0006854629697,0.002029330706,0.0002543013722,0.002274761712,0.005145509708,0.003256905411,0.001786027157,0.003736567837,0.0009293458068,-0.002076861464,0.0009215340071,0.003747775994,0.00411388059,0.00439920286,0.005958909774,-0.002477654914,,0.003436800473,,0.002446190444,0.001246390909,0.002291018878,0.001239201307,0.005184048011,-0.002695631749,-0.002045124509,0.001376744861,0.00248564129,-0.0004849759929,0.002870505167,0.004069697633,-0.0003404959548,-0.002431319437,0.0009669558372,0.0004030523825,-0.0001055722599,0.00102828541,0.0009627070661,0.001146703819,-0.003000236416,-0.00500428891,0.0007033881959,0.0006385367201,-0.002681576101,0.005805543761,0.00160176928,0.002471472388,0.001663117419,0.002077932659,0.005483146653,0.004561056868,0.002069838528,0.006489670407
2003-04-30,-0.002351255079,-0.003434101051,-0.005335519873,0.008606866105,,,-6.772159257e-05,0.009360263973,0.007176904071,-0.003819953511,0.01102843214,-0.01360265601,0.006946527325,0.01328178831,0.01258047349,-0.0107771082,-0.0100351238,-0.007154184597,0.005526371894,0.0009246871498,-0.006689512895,-0.007949356864,,,-0.007715703901,-0.002067769356,-0.01293278369,-0.01253112028,-0.0134992059,,,0.009894563697,0.0003777050345,0.01182689382,0.008295593801,0.01273402822,0.01256788786,3.00023642e-05,,,,,-0.004884511702,0.002003960987,0.008800965087,-0.008223966012,0.004439507908,0.002789417804,0.01469565341,-0.005898039932,0.006599590705,-0.002211736274,0.009035289367,-0.002864806762,0.002521806456,0.0005198678972,0.0006265492586,0.007356378123,0.0003916453902,0.01350192766,-0.004397573106,-0.006515931171,-0.006662222844,-0.0001014748384,0.001501878674,0.0005242204534,-0.001298815492,-0.002324783956,-0.00721786207,-0.009647700509,-0.001180550356,,0.01317386972,,-0.003609895769,-0.00573657739,-0.00484066727,-0.004080181218,0.01463853978,-0.009814420776,-0.009515674854,0.0002249716538,-0.0009842354164,-0.007743642295,-0.003435255203,-0.004474253166,0.00275596751,0.00188541696,0.0001217253801,-0.003027632522,-0.001497947667,0.002141182108,-0.0007688156646,-0.001591400725,-0.003794594169,-0.01300785426,0.009614384718,0.009732635389,0.005112313536,0.01448248414,-0.01082955199,-0.0001629328378,-0.01096988912,1.503424531e-05,0.01319802109,0.01319413001,-0.003438266012,0.01507856156
2003-05-31,0.00165412699,-0.002415867828,-0.003585836543,-0.005873322707,,,0.0006835864426,-0.008314492902,-0.00132509632,-0.001617432726,-0.01281570095,0.005950439541,-0.008562007879,-0.01238214018,-0.01240544455,0.004192877379,-0.0006097841801,0.005441402167,-0.008222289707,0.01004923424,0.00764202809,0.0006971770666,,,0.005679784554,-8.679933181e-05,0.002167897955,0.00155132255,0.002648562669,,,0.003940852578,0.0008434178391,-0.00856819552,-0.006389559591,-0.01373610852,-0.01015969506,-0.005232842937,,,,,0.006188465453,0.0002780503392,-0.004653911691,0.006222402117,-0.008682122609,-0.003989753047,-0.01586184229,0.002127188398,-0.002698066566,-0.001488686939,-0.003409079789,0.008806067679,0.001553390446,-0.000639709905,-0.006710700919,-0.005726628068,-0.007008630517,-0.008265648749,0.00623094145,0.003816335346,0.008199932206,-0.004859128283,0.0009346340729,0.00163560137,0.00201580659,0.01029546758,0.001224419625,0.005141385477,-0.003881736957,,-0.008587746753,,-0.007455499025,0.001366399135,0.0009414758361,0.004820580626,-0.0157001435,0.003539671887,0.005664705565,-0.001004760343,0.0001912565365,0.006881964768,-0.006551046263,-0.004007388528,0.0005027080228,4.870060091e-05,-0.00505210054,0.0003677787304,-0.001147394307,-0.007026827812,-0.006730006841,-0.006875544425,-0.003336363792,-0.001388629638,-0.01136918322,-0.01310893868,0.006774093519,-0.01710822102,0.005955137536,-0.001168894399,0.005981500374,-0.0008495942414,-0.01016170139,-0.00837869368,-0.008339977451,-0.01674406044
